material_id,original_formula,M_element,composition_reduced,nsites,volume,density,density_atomic,spacegroup_symbol,spacegroup_number,crystal_system,formation_energy_per_atom,energy_above_hull,band_gap,Li_count,a,b,c,alpha,beta,gamma,Li_mass_frac,P_mass_frac,O_mass_frac,M_mass_frac,total_elec_neg,mean_radius
mp-774539,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,897.6122610675751,2.86808390217537,12.466836959271877,P1,1,Triclinic,-3.009925975079364,0.008270933194431,2.6188,1,8.61742,8.681413772041108,11.998796260785664,89.93975005120733,89.51055304991331,89.90974080659116,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-774579,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,917.9402876502072,2.804569437684563,12.749170661808432,P-1,2,Triclinic,-3.005972689523809,0.012224218749986,2.5518,1,8.367690350164315,8.965366473782597,14.848424302242107,85.30161883632421,73.81944786186912,117.65073676894816,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-776502,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,36,462.05775647397866,2.78582843842827,12.83493767983274,P1,1,Triclinic,-3.006099874662698,0.012097033611096,2.6723,1,8.389862,8.403912086806061,8.976519230898411,62.1248679154715,62.18678473810637,60.132429230498325,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-787252,LiTi2(PO4)3,Ti,Li1 Ti2 P3 O12,72,917.9403364860312,2.804569288477198,12.749171340083766,P-1,2,Triclinic,0.497974690615079,3.5161715988888758,0.0,1,8.36769,8.965366479613925,14.497826082618076,105.46501567851165,90.27387246348674,117.65073155008912,0.017908140994455143,0.2397417506229781,0.49535140935315186,0.2469986990294149,51.910000000000004,0.8027777777777777
mp-1177831,Li2V2(PO4)3,V,Li2 V2 P3 O12,38,465.0365210813836,2.861466767923557,12.2378031863522,P-1,2,Triclinic,-2.687467912926065,0.009806976074573,1.0004,2,8.704929740948517,8.661574144570778,8.676157669285985,60.26528174754453,91.07157493050957,60.71830865400025,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-1199961,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,916.011336941305,2.905393191722971,12.052780749227695,Pbcn,60,Orthorhombic,-2.694543390031329,0.002731498969308,0.0,2,8.636313,8.761404,12.105947,90.0,90.0,90.0,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-26957,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,904.3322284686436,2.942915245204714,11.89910826932426,P2_1/c,14,Monoclinic,-2.6921169331892223,0.005157955811415,0.0,2,8.708823,8.601003,12.073118317997425,89.98684957752894,90.0,90.0,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-758511,Li2V2(PO4)3,V,Li2 V2 P3 O12,38,462.31318501598656,2.878322734617978,12.16613644778912,P-1,2,Triclinic,-2.692501939505013,0.004772949495624,1.1589,2,8.302978,8.452872306467784,8.945879884147507,91.1906554589023,117.26622484243713,119.21355550668582,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-759481,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,919.8902967734416,2.8931418357441263,12.103819694387388,P1,1,Triclinic,-2.690546230031328,0.00672865896931,0.8700000000000001,2,8.652315,8.723427686005198,12.188212731415916,90.1020004949481,90.0265883889376,90.58627961485813,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-849317,Li2V2(PO4)3,V,Li2 V2 P3 O12,76,910.5790916505148,2.9227259073852903,11.981303837506776,P2_1/c,14,Monoclinic,-2.695738242005012,0.001536646995624,0.0,2,8.689558,8.570197,14.925355746606042,55.00753228426692,90.0,90.0,0.03464618065940182,0.2319094987653037,0.4791685084357011,0.25427581213959344,53.07,0.831578947368421
mp-1177570,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1033.0820372569312,2.620775708891788,12.91352546571164,C2/c,15,Monoclinic,-2.634127335821428,0.093479300374999,2.083999999999999,3,9.173212180778826,9.173212180778826,16.5789003361726,65.01741325727569,65.01741325727569,57.701826363212405,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-1202865,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,938.2913653057068,2.885538979305514,11.728642066321337,P2_1/c,14,Monoclinic,-2.702705422696428,0.024901213499999,1.9273,3,8.703189,8.828613411870123,12.211501123882272,89.8156007140887,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-26711,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,456.3125654450252,2.966690502917559,11.40781413612563,C2/c,15,Monoclinic,-2.692764447196428,0.034842188999999,1.9372999999999991,3,8.441654133285727,8.441654133285727,8.602368359505713,61.92053176228459,61.92053176228459,63.29817338856522,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-26903,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,431.8250111695785,3.134922987904672,10.795625279239465,C2/c,15,Monoclinic,-2.685188461196428,0.042418174999999,1.8138,3,8.60420161928049,8.60420161928049,6.386197341718857,74.02624658245152,74.02624658245152,93.77313532038227,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-32530,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,938.9223765642618,2.883599726787533,11.736529707053272,P2/c,13,Monoclinic,-2.689070334571428,0.038536301624999,1.9588,3,8.829515,8.60256,12.368538320569977,88.04351362489255,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-6396,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,936.6771724375848,2.890511681297346,11.708464655469808,P2_1/c,14,Monoclinic,-2.727606636196428,0.0,1.8718999999999992,3,8.740084,8.753078,14.973261454582298,54.85579899000794,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-643154,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,944.6599657830564,2.866085582753684,11.808249572288204,P2_1/c,14,Monoclinic,-2.720508113696428,0.007098522499999,2.0608,3,8.742191,8.755106,15.07624623911569,54.95031788710382,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-694966,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1097.2989348181004,2.467400835474451,13.716236685226256,P2,3,Monoclinic,-1.7016413864464282,1.025965249749999,0.0,3,11.303155,9.311113,10.465561947725215,85.02554762770943,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-705293,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,477.9997001598626,2.832089965359723,11.949992503996564,Cc,9,Monoclinic,-2.702058204696428,0.025548431499999,1.931899999999999,3,8.755283553658442,8.755283553658442,8.739756705390946,60.77142201131607,60.77142201131607,59.68615683872851,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-756749,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,828.2441207521043,3.268935137235657,10.353051509401304,Ia-3d,230,Cubic,-2.680984674821428,0.046621961375,0.0,3,10.246921696778355,10.246921696778355,10.246921696778355,109.47122063449069,109.47122063449069,109.47122063449069,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-756924,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,937.2214651126224,2.888833012600772,11.715268313907782,C2,5,Monoclinic,-2.671983766946428,0.055622869249999,1.5255,3,9.818147897428517,9.818147897428517,9.790986110308808,86.3312302517256,86.3312302517256,85.41769403750823,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-757321,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,908.588729030772,2.979870013821963,11.35735911288465,P2_1/c,14,Monoclinic,-2.724561623821428,0.003045012374999,2.0794,3,8.791021,8.561038,14.722685721188373,55.084927757465366,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-757678,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,1037.495924814593,2.609625969392843,12.968699060182413,C2,5,Monoclinic,-2.634925424321429,0.092681211874999,2.0829,3,9.175387849900241,9.175387849900241,16.557495989957086,65.16547251717905,65.16547251717905,58.06002062157399,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-759065,Li3V2(PO4)3,V,Li3 V2 P3 O12,80,945.139262056571,2.864632141769338,11.814240775707136,P2_12_12,18,Orthorhombic,-2.723334681696428,0.004271954499999,1.8559,3,8.75954,8.823,12.229205,90.0,90.0,90.0,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-774346,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,471.256287605038,2.872615580680119,11.78140719012595,C2,5,Monoclinic,-2.683326558196428,0.044280077999999,0.025799999999999,3,8.636145687434528,8.636145687434528,8.627269510502439,61.63816521510458,61.63816521510458,61.506383111066675,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-775921,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,473.62293568837737,2.85826139796237,11.840573392209434,Cc,9,Monoclinic,-2.6975315989464272,0.03007503725,2.0292,3,8.650256168814078,8.650256168814078,8.690527821664517,61.516342639655974,61.516342639655974,60.981830322073044,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-831152,Li3V2(PO4)3,V,Li3 V2 P3 O12,40,473.5555464569919,2.858668142303448,11.838888661424798,R-3,148,Trigonal,-2.691986946946429,0.035619689249998,0.0,3,9.038301706240393,9.038301706240393,9.038301692855798,55.98754061101161,55.98754061101161,55.987541913170546,0.051084332483066104,0.22796051811833434,0.4710091739689196,0.2499459754296799,54.05,0.8625
mp-760234,Li4V2(PO4)3,V,Li4 V2 P3 O12,84,977.6703016568692,2.816470450737805,11.638932162581776,Pbcn,60,Orthorhombic,-2.6735001922505672,0.030578416904768,0.105299999999999,4,8.805879000000001,9.022457,12.305376,90.0,90.0,90.0,0.06697203605839647,0.22414377310850642,0.4631230631231992,0.2457611277098979,55.03,0.8904761904761904
mp-761150,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,493.80218094370537,2.788140293262904,11.757194784373937,C2/c,15,Monoclinic,-2.641591545345805,0.06248706380953,0.0,4,8.833912132267617,8.833912132267617,8.624062924983386,61.43804911940715,61.43804911940715,62.17659528012727,0.06697203605839647,0.22414377310850642,0.4631230631231992,0.2457611277098979,55.03,0.8904761904761904
mp-770403,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,471.8408317930957,2.917911432883309,11.23430551888323,R-3c,167,Trigonal,-2.6277697241553293,0.076308885000005,0.2139,4,8.429561415285376,8.429561415285376,8.42956066636625,65.2324494044895,65.2324494044895,65.23244611881537,0.06697203605839647,0.22414377310850642,0.4631230631231992,0.2457611277098979,55.03,0.8904761904761904
mp-777185,Li4V2(PO4)3,V,Li4 V2 P3 O12,42,485.72626671879055,2.834497230077392,11.564911112352156,P-1,2,Triclinic,-2.683386693441044,0.020691915714292,0.5274000000000001,4,8.432204,8.43731792056753,9.183223008997222,63.07517436604318,63.098606579729704,60.86730067980984,0.06697203605839647,0.22414377310850642,0.4631230631231992,0.2457611277098979,55.03,0.8904761904761904
mp-1101492,LiV2(PO4)3,V,Li1 V2 P3 O12,36,449.9016027802031,2.906490973897371,12.497266743894532,Cc,9,Monoclinic,-2.653601771514551,0.001384545555584,0.199,1,8.599402002765075,8.599402002765075,8.549088704669346,60.43408291966755,60.43408291966755,59.98727534372366,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-1101493,LiV2(PO4)3,V,Li1 V2 P3 O12,36,441.1605383320614,2.964079590088732,12.254459398112816,C2/c,15,Monoclinic,-2.6542201223478843,0.000766194722251,1.3169,1,8.492673605630914,8.492673605630914,8.537169465643107,60.50881197468173,60.50881197468173,60.741288383797,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-1101601,LiV2(PO4)3,V,Li1 V2 P3 O12,72,885.9151262178558,2.952054680915471,12.304376753025776,P2/c,13,Monoclinic,-2.6549863170701062,0.0,1.3092,1,8.585562,8.519309,12.112601122914311,89.4726108872677,90.0,90.0,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-26103,LiV2(PO4)3,V,Li1 V2 P3 O12,36,450.9681864765893,2.899616839580551,12.526894068794148,P-1,2,Triclinic,-2.643328861236772,0.011657455833363,1.2243,1,8.430058,8.46912959320496,8.737327864445572,90.57037127757319,118.45336987636918,119.70604654287474,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-26123,LiV2(PO4)3,V,Li1 V2 P3 O12,72,879.8740761196109,2.972322933730485,12.22047327943904,P2_1/c,14,Monoclinic,-2.646817223458995,0.008169093611139,0.0,1,8.666396,8.505414,14.649417372375087,54.57040260181651,90.0,90.0,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-26712,LiV2(PO4)3,V,Li1 V2 P3 O12,36,443.0996428312161,2.9511081057691597,12.308323411978224,R-3c,167,Trigonal,-2.653349933736772,0.001636383333362,1.3097,1,8.525797108673476,8.525797108673476,8.525797361808747,60.492912650344266,60.492912650344266,60.492909548313584,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-26904,LiV2(PO4)3,V,Li1 V2 P3 O12,36,435.0327190135424,3.005831263882279,12.084242194820623,C2/c,15,Monoclinic,-2.571557252070105,0.08342906500003,1.109899999999999,1,8.666756156482597,8.666756156482597,6.332847853146166,73.77207832422538,73.77207832422538,92.18158573179687,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-697749,LiV2(PO4)3,V,Li1 V2 P3 O12,36,454.4989694860605,2.87709111662293,12.624971374612793,Cc,9,Monoclinic,-2.643238078458995,0.011748238611139,1.405299999999999,1,8.585450948552731,8.585450948552731,8.600709087568072,60.99695365471312,60.99695365471312,59.883419747158946,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-758344,LiV2(PO4)3,V,Li1 V2 P3 O12,72,943.9318697176464,2.770612985053183,13.110164857189536,Pbcm,57,Orthorhombic,-2.576760634847883,0.078225682222252,0.6595000000000001,1,8.74363,8.867345,12.174616,90.0,90.0,90.0,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-758401,LiV2(PO4)3,V,Li1 V2 P3 O12,36,424.56186211093086,3.079963285258434,11.793385058636968,C2/c,15,Monoclinic,-2.58425434651455,0.070731970555584,1.238,1,9.60232731660747,9.60232731660747,8.053626496651866,74.62007374772584,74.62007374772584,36.54352595791875,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-758644,LiV2(PO4)3,V,Li1 V2 P3 O12,36,424.6830636572716,3.07908428549416,11.796751768257543,C2/c,15,Monoclinic,-2.596959477070105,0.05802684000003,0.0,1,9.525818374498067,9.525818374498067,8.010098301846863,74.41193552842972,74.41193552842972,37.54168406840915,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-758869,LiV2(PO4)3,V,Li1 V2 P3 O12,72,894.7448963849486,2.922922394764984,12.427012449790952,P1,1,Triclinic,-2.638784241514551,0.016202075555584,1.2123,1,8.614605,8.622480722073956,12.045813611198911,90.11397354389236,90.14501599038579,90.18453666585064,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-776244,LiV2(PO4)3,V,Li1 V2 P3 O12,72,896.0471993619876,2.918674258574092,12.445099991138717,P2_1/c,14,Monoclinic,-2.6362076191534403,0.018778697916695,0.002,1,8.630044999999999,8.683608,14.6316887303815,54.80450555758832,90.0,90.0,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-849376,LiV2(PO4)3,V,Li1 V2 P3 O12,36,451.5842078094033,2.895661373912624,12.544005772483423,P-1,2,Triclinic,-2.6406349512367733,0.014351365833362,1.3514,1,8.874557554931062,8.349096513625952,8.338881745586274,119.90199784548558,89.74414940167541,62.36031791521494,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-849421,LiV2(PO4)3,V,Li1 V2 P3 O12,72,887.5142279328988,2.946735740041534,12.32658649906804,P2_1/c,14,Monoclinic,-2.642242212486773,0.012744104583362,1.260199999999999,1,8.570744,8.536845,14.815078834099296,54.96063502216183,90.0,90.0,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-858880,LiV2(PO4)3,V,Li1 V2 P3 O12,36,451.5842653904709,2.895661004689677,12.544007371957523,P-1,2,Triclinic,2.324769807374338,4.979756124444474,0.0,1,8.338882,8.349097137189446,8.874557944441063,117.63968177598711,90.25585296829595,119.90199837375738,0.017628469906261494,0.23599770838526402,0.487615516066688,0.2587583056417864,52.09,0.7972222222222222
mp-773052,Li2Zr2(PO4)3,Zr,Li2 Zr2 P3 O12,38,520.5856909213105,3.070098234774579,13.699623445297645,C2/c,15,Monoclinic,-3.009539326873434,0.098267360898496,0.0,2,8.937961685563046,8.937961685563046,8.90929274679674,60.96585182005377,60.96585182005377,62.75402592705929,0.028846068770183284,0.19308556448421477,0.3989509805633226,0.37911738618227936,52.47,0.8526315789473684
mp-10499,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,72,978.4736424490852,3.219703708075803,13.58991170068174,P2_1/c,14,Monoclinic,-3.170948748458995,0.0,4.253299999999999,1,8.838843905918928,8.94681054,12.37464506795706,90.0,90.84582884130573,90.0,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-1246721,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,502.0586359381503,3.137477367519938,13.946073220504172,P-1,2,Triclinic,-2.990097490125661,0.180851258333335,3.7937,1,8.030438518213062,8.811588258072263,15.34900627045979,52.268058449915905,36.8686786717356,53.361935254984154,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-541661,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,490.6598632839761,3.210365724396355,13.629440646777114,R-3c,167,Trigonal,-3.153129242903439,0.017819505555557,4.1404,1,8.880603495498919,8.880603329589363,8.880602986688817,59.59344916630639,59.59344695292224,59.59345426945186,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-681439,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,532.8667006428518,2.956081897261653,14.801852795634773,C2,5,Monoclinic,-3.155012457903438,0.015936290555558,4.230700000000001,1,8.979429352556041,8.979429352556041,9.194613839341867,60.90076714437085,60.90076714437085,60.39740017782224,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-759280,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,521.632153244983,3.019747915508751,14.48978203458286,P-1,2,Triclinic,-3.162862737903439,0.008086010555556,4.430700000000001,1,8.836547,8.890007362283791,9.16071179050891,91.16854313525434,118.78987570798787,118.84546404317786,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-773068,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,524.6423635124157,3.00242168184461,14.573398986455992,Cc,9,Monoclinic,-3.159846414570106,0.01110233388889,4.3114,1,9.003178859526505,9.003178859526505,9.052355621744873,60.42499452125847,60.42499452125847,60.63413826121272,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
mp-773074,LiZr2(PO4)3,Zr,Li1 Zr2 P3 O12,36,526.2462641412424,2.993270859593413,14.617951781701176,P1,1,Triclinic,-3.139607035958994,0.031341712500003,4.3898,1,8.841416,8.924771167032407,9.200236890338259,61.021866754196864,61.38771747143159,60.9468281996484,0.014634102549355961,0.19591119843567706,0.40478927012505245,0.38466542888991456,51.49,0.8194444444444444
